"id","team1","team2","team1_points_against","team2_points_against","team1_offense_metric","team2_offense_metric","date","score1","score2"
10951,"LAS","PHO","85.6250000000000000","84.7500000000000000","-2.7325000000000000","0.14750000000000000000","9/17/2024",81,85
10952,"MIN","CON","75.6000000000000000","73.6000000000000000","-0.45937500000000000000","-2.3556250000000000","9/17/2024",78,76
10953,"CON","MIN","73.6000000000000000","75.6000000000000000","-2.3556250000000000","-0.45937500000000000000","9/17/2024",76,78
10954,"SEA","LVA","78.7500000000000000","80.9000000000000000","0.90812500000000000000","4.2668750000000000","9/17/2024",72,85
10955,"WAS","NYL","82.2750000000000000","76.4500000000000000","-1.8875000000000000","3.2450000000000000","9/17/2024",71,87
10956,"CHI","ATL","82.5250000000000000","79.7500000000000000","-4.2293750000000000","-4.5900000000000000","9/17/2024",70,86
10957,"LVA","DAL","80.9000000000000000","92.1250000000000000","4.2668750000000000","3.4943750000000000","9/19/2024",98,84
10958,"WAS","IND","82.2750000000000000","87.6500000000000000","-1.8875000000000000","4.1925000000000000","9/19/2024",92,91
10959,"IND","WAS","87.6500000000000000","82.2750000000000000","4.1925000000000000","-1.8875000000000000","9/19/2024",91,92
10960,"SEA","PHO","78.7500000000000000","84.7500000000000000","0.90812500000000000000","0.14750000000000000000","9/19/2024",89,70
10961,"CON","CHI","73.6000000000000000","82.5250000000000000","-2.3556250000000000","-4.2293750000000000","9/19/2024",87,54
10962,"DAL","LVA","92.1250000000000000","80.9000000000000000","3.4943750000000000","4.2668750000000000","9/19/2024",84,98
10963,"ATL","NYL","79.7500000000000000","76.4500000000000000","-4.5900000000000000","3.2450000000000000","9/19/2024",78,67
10964,"PHO","SEA","84.7500000000000000","78.7500000000000000","0.14750000000000000000","0.90812500000000000000","9/19/2024",70,89
10965,"LAS","MIN","85.6250000000000000","75.6000000000000000","-2.7325000000000000","-0.45937500000000000000","9/19/2024",68,51
10966,"NYL","ATL","76.4500000000000000","79.7500000000000000","3.2450000000000000","-4.5900000000000000","9/19/2024",67,78
10967,"CHI","CON","82.5250000000000000","73.6000000000000000","-4.2293750000000000","-2.3556250000000000","9/19/2024",54,87
10968,"MIN","LAS","75.6000000000000000","85.6250000000000000","-0.45937500000000000000","-2.7325000000000000","9/19/2024",51,68
